Name,UserName,Timestamp,Verified,Tweets,Comments,Retweets,Likes,Impressions,Tags,Tweet Link,Tweet ID,Disaster
Stephen McCloud,@sgemccloud,2024-02-29T10:42:29.000Z,FALSE,February Tornadoes:  confirms 11 tornadoes in their CWA from Feb. 27 event. This is now a new February record for their area. #ilwx #TornadoTuesday #tornadoes,0,3,9,659,"['#ilwx', '#TornadoTuesday', '#tornadoes']",https://twitter.com/sgemccloud/status/1763152754225147963,1.76315E+18,Tornadoes
Thomas Bratananium,@bratananium,2024-03-01T21:20:52.000Z,FALSE,"#3F97 old wild woods is best
C sinks in young #borealforests are more vulnerable to #drought 
than mature stands 
due to the higher sensitivity of the understory to #Waterstress compared to #trees""https://nature.com/articles/s41561-024-01374-9…",0,0,1,43,"['#3F97', '#borealforests', '#drought', '#Waterstress', '#trees']",https://twitter.com/bratananium/status/1763675799754772557,1.76368E+18,Drought
Bureau of Land Management Fire,@BLMFire,2024-03-03T23:14:56.000Z,TRUE,"#DYK that there are more than 3,000 species of wildlife that live on -managed #publiclands? On #WorldWildlifeDay, please #RecreateResponsibly & be cognizant of your surroundings to limit human-caused #wildfires within the sagebrush ecosystem.",0,1,3,738,"['#DYK', '#publiclands', '#WorldWildlifeDay', '#RecreateResponsibly', '#wildfires']",https://twitter.com/BLMFire/status/1764429279314522443,1.76443E+18,Wildfire
Tanja Hendriks,@TanjaDHendriks,2024-02-28T20:36:43.000Z,FALSE,#Floods and #drought striking at the same time in the same country. #Malawi truly is at the forefront of experiencing the impacts of #climatechange and also one of the countries least responsible for causing it. #disaster #hunger,1,18,33,2000,"['#Floods', '#drought', '#Malawi', '#climatechange', '#disaster', '#hunger']",https://twitter.com/TanjaDHendriks/status/1762939913295577313,1.76294E+18,Drought
FarmPolicy,@FarmPolicy,2024-02-29T17:51:54.000Z,TRUE,"Roughly 16% of the U.S. #cattle inventory is in an area experiencing #drought conditions, according to the  weekly Ag in Drought report:https://bit.ly/3qneFI9",0,1,3,735,"['#cattle', '#drought']",https://twitter.com/FarmPolicy/status/1763260821709226476,1.76326E+18,Drought
Alerta Climagram,@deZabedrosky,2024-03-04T10:32:15.000Z,FALSE," | Graves inundaciones afectan a ciudad de Corrientes, #Argentina. (Marzo 03, 2024). #Massive #Flooding #Floods #Climagram",0,4,9,603,"['#Argentina', '#Massive', '#Flooding', '#Floods', '#Climagram']",https://twitter.com/deZabedrosky/status/1764599733270589900,1.7646E+18,Floods
Chile Alerta,@ChileAlertaApp,2024-03-04T09:28:08.000Z,FALSE,"Actualización de informe sísmico. 4.5 (Mw) - 27 km al noroeste de Tongoy.
2024/03/04 06:13:07
App: http://goo.gl/XWHGvS#Tongoy #earthquake #sismo #temblor #terremoto #CSN #GUC",0,2,6,2000,"['#Tongoy', '#earthquake', '#sismo', '#temblor', '#terremoto', '#CSN', '#GUC']",https://twitter.com/ChileAlertaApp/status/1764583598215037206,1.76458E+18,Earthquake
Algarve Daily News,@algarve_news,2024-02-29T15:56:17.000Z,FALSE,World-first solution - promising water for Algarve - in desperate search for ‘right location’. @aqualgarvehttps://algarvedailynews.com/environment/23147-world-first-solution-promising-water-for-algarve-in-desperate-search-for-right-location…#watermanagement #drought #solution #location #algarve #projectsite,0,0,0,117,"['#watermanagement', '#drought', '#solution', '#location', '#algarve', '#projectsite']",https://twitter.com/algarve_news/status/1763231726220832853,1.76323E+18,Drought
【超速報】ニュース速報・緊急地震速報,@sokuho_news_bot,2024-03-04T08:35:34.000Z,TRUE,"#防災科研 より【#強震モニタ】動画です。

震源: 石川県能登地方, 深さ: 10km
規模: M4.3, 最大震度: 3
検知: 2024-03-04 17:31頃
(10倍速180s→18s) #earthquake",0,0,1,460,"['#防災科研', '#強震モニタ', '#earthquake']",https://twitter.com/sokuho_news_bot/status/1764570369430851733,1.76457E+18,Earthquake
Olga S,@olgaschmidt_,2024-03-04T00:01:49.000Z,FALSE,Climate crisis around the world #floods #ClimateCatastrophe,2,2,3,23,"['#floods', '#ClimateCatastrophe']",https://twitter.com/olgaschmidt_/status/1764441076595671277,1.76444E+18,Floods
PhatzNewsRoom,@RealPhatsBlog,2024-03-02T15:24:45.000Z,TRUE,Powerful storm in California and Nevada shuts interstate and dumps snow on mountains #Weather #Wildfires #Drought #Storms #Rain #Snow #Mudslides #FEMA #California #CalFire #LosAngeles #SanFrancisco #RicesFire #MarshFire #McKinneyFire #Evacuations,0,1,1,169,"['#Weather', '#Wildfires', '#Drought', '#Storms', '#Rain', '#Snow', '#Mudslides', '#FEMA', '#California', '#CalFire', '#LosAngeles', '#SanFrancisco', '#RicesFire', '#MarshFire', '#McKinneyFire', '#Evacuations']",https://twitter.com/RealPhatsBlog/status/1763948564563067209,1.76395E+18,Wildfire
Noble Research ...,@nobleresinst,2024-02-27T15:22:06.000Z,FALSE,"South #Texas ranchers, we hear you! Learn how to overcome challenges of #drought, #soil erosion and overgrazed #forage with Noble #Grazing Essentials.

Seize this opportunity for 50% off! Registration closes this Friday: https://noble.org/grazing-essentials/….",0,0,0,120,"['#Texas', '#drought', '#soil', '#forage', '#Grazing']",https://twitter.com/nobleresinst/status/1762498347611328621,1.7625E+18,Drought
Every Earthquake,@everyEarthquake,2024-03-04T06:21:06.000Z,TRUE,"USGS reports a M0.44 earthquake, 4 km W of Cobb, CA on 3/4/24 @ 6:18:46 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/nc74011556…#earthquake",0,0,1,227,['#earthquake'],https://twitter.com/everyEarthquake/status/1764536529895014799,1.76454E+18,Earthquake
Drought Center,@DroughtCenter,2024-02-28T16:27:58.000Z,FALSE,"In the #February2024 Dry Horizons: #Colorado task force report outlines outdoor #water #conservation recommendations #California Water Commission #report addresses #drought resilience #Andalusia launches drought initiatives

Read more: https://mailchi.mp/unl.edu/dry-horizons-february-2024…",0,1,2,361,"['#February2024', '#Colorado', '#water', '#conservation', '#California', '#report', '#drought', '#Andalusia']",https://twitter.com/DroughtCenter/status/1762877311974584548,1.76288E+18,Drought
MiBaWi,@Michael45231497,2024-03-02T22:44:55.000Z,FALSE,A woman who lost her home to the #SmokehouseCreekfire in #Texas has filed a lawsuit alleging that Xcel Energy is responsible for starting the #wildfire.#Panhandle #Wildfires,1,3,2,409,"['#SmokehouseCreekfire', '#Texas', '#wildfire', '#Panhandle', '#Wildfires']",https://twitter.com/Michael45231497/status/1764059336165191856,1.76406E+18,Wildfire
Nimrah Khatoon,@KashifNimrah,2024-03-01T13:35:11.000Z,FALSE,Historic Wildfire Ravage Texas Panhandle Largest Fire in State History Claims 2 Lives#US #Texas #TexasWildfire #TexasPanhandle #Wildfires #Stinnett #Canadian #SmokehouseCreekFireRead more:https://bnnbreaking.com/disaster/historic-wildfire-ravages-texas-panhandle-stinnett-and-canadian-bear-the-brunt…,0,0,1,240,"['#US', '#Texas', '#TexasWildfire', '#TexasPanhandle', '#Wildfires', '#Stinnett', '#Canadian', '#SmokehouseCreekFire']",https://twitter.com/KashifNimrah/status/1763558603443576872,1.76356E+18,Wildfire
日本大学ラグビー部Hurricanes,@Hurricanes_NU,2024-03-02T12:44:11.000Z,FALSE,"【Today's training FW編】
本日はフィットネスとスクラムの練習に励みました！
厳しい練習ではありましたが仲間同士声を掛け合い乗り越えることができました#日大ラグビー部#hurricanes #ラグビー#rugby#日大生",1,4,45,8700,"['#日大ラグビー部', '#hurricanes', '#ラグビー', '#rugby', '#日大生']",https://twitter.com/Hurricanes_NU/status/1763908160283365595,1.76391E+18,Hurricanes
Prabin Rokaya,@PrabinRokaya,2024-02-26T17:36:49.000Z,FALSE,"Our resource management group is looking for a Regional #Hydrologist to support #drought management. The deadline to apply is March 5, 2024.https://jobpostings.alberta.ca/job/Calgary%2C-Lethbridge-or-Edmonto-Regional-Hydrologist/578469417/#:~:text=The%20Regional%20Hydrologist%20is%20responsible,Responsibilities%20include%3A&text=Designing%2C%20maintaining%20and%20updating%20hydrologic,water%20management%20and%20planning%20requirements….",0,2,8,433,"['#Hydrologist', '#drought']",https://twitter.com/PrabinRokaya/status/1762169862716051890,1.76217E+18,Drought
Bob Mayer,@Bob_Mayer,2024-02-24T01:12:00.000Z,FALSE,He started out as a ditch digger in #LosAngeles. Designed the Aqueduct still used. With no formal education he designed dams & waterways. The St. Francis Dam was a crowning achievement until . . . . #drought #California,0,2,2,686,"['#LosAngeles', '#drought', '#California']",https://twitter.com/Bob_Mayer/status/1761197248732381405,1.7612E+18,Drought
Český fanda Chicago Blackhawks,@ChicagoFanda,2024-02-26T04:29:09.000Z,FALSE,"Únorové zápasy #Blackhawks 
Po 26.2. 0:00 #RedWings :pSo 24.2. 2:30 #Jets :pČt 22.2.   1:30 #Flyers :Út 20.2.  1:00 #Hurricanes :So 17.2. 21:00 #Senators :Pá 16.2.  2:30 #Penguins :St 14.2.  2:30 #Canucks  :So 10.2. 2:30…",0,0,0,365,"['#Blackhawks', '#RedWings', '#Jets', '#Flyers', '#Hurricanes', '#Senators', '#Penguins', '#Canucks']",https://twitter.com/ChicagoFanda/status/1761971638319333832,1.76197E+18,Hurricanes
Khadija • •,@KS_Mussa,2024-02-28T16:47:48.000Z,FALSE,"Occurrence of #FlashFloods in Nkhotalota and Karonga Lakeshore Districts as report by the . 

A press release also outlines the measures taken by the  so far.#Malawi #Floods #Flooding #WeatherUpdate #Rains #LakeMalawi #Lakeshore",0,0,4,294,"['#FlashFloods', '#Malawi', '#Floods', '#Flooding', '#WeatherUpdate', '#Rains', '#LakeMalawi', '#Lakeshore']",https://twitter.com/KS_Mussa/status/1762882303921950817,1.76288E+18,Floods
Satria Suhendra,@satzchoochoo,2024-03-04T06:09:13.000Z,FALSE,Stay Alert! #earthquake #eruption #gempa #lindu #lindol #jishin #erupsi #volcano #gunung #banjir #flood #tanah #bergerak #sinkhole #longsor #jawa #bali #nusantara,0,0,0,234,"['#earthquake', '#eruption', '#gempa', '#lindu', '#lindol', '#jishin', '#erupsi', '#volcano', '#gunung', '#banjir', '#flood', '#tanah', '#bergerak', '#sinkhole', '#longsor', '#jawa', '#bali', '#nusantara']",https://twitter.com/satzchoochoo/status/1764533537548767301,1.76453E+18,Earthquake
FarmPolicy,@FarmPolicy,2024-02-29T13:30:58.000Z,TRUE,2/2 Changes to the U.S. #Drought Monitor over the last week:,0,0,0,456,['#Drought'],https://twitter.com/FarmPolicy/status/1763195156314869932,1.7632E+18,Drought
Lake Mead Water Level,@LakeMeadWater,2024-03-01T17:01:43.000Z,FALSE,#LakeMead #Drought #ColoradoRiver #HooverDam #LasVegas,0,7,15,733,"['#LakeMead', '#Drought', '#ColoradoRiver', '#HooverDam', '#LasVegas']",https://twitter.com/LakeMeadWater/status/1763610581016211658,1.76361E+18,Drought
jitendra,@journojitendra,2024-03-02T19:25:25.000Z,FALSE,"1000 days of #drought in a part of #Spain reduced water to 1% of its total capacity of the #dam, villages drowned by dams now re-surfaced up again along with church. Amazing story on drought #climateChange from spectacular #Europe. #environment",0,2,1,170,"['#drought', '#Spain', '#dam', '#climateChange', '#Europe', '#environment']",https://twitter.com/journojitendra/status/1764009134134014053,1.76401E+18,Drought
Brandon Silva,@Brando_Puma,2024-03-02T19:14:52.000Z,FALSE,Sebastian Aho o2.5 SOG -130 On  #CauseChaos #NHL #PumaBets #Hurricanes,0,0,0,115,"['#CauseChaos', '#NHL', '#PumaBets', '#Hurricanes']",https://twitter.com/Brando_Puma/status/1764006478472532322,1.76401E+18,Hurricanes
Jennifer Brindley Ubl,@JennBrindleyUbl,2024-03-02T17:10:46.000Z,FALSE,Stoked to be a part of the #GWCspringtraining24 - come join us today for a ton of fantastic presentations! #wx #tornadoes #stormchasing  ,4,9,47,2700,"['#GWCspringtraining24', '#wx', '#tornadoes', '#stormchasing']",https://twitter.com/JennBrindleyUbl/status/1763975246003016086,1.76398E+18,Tornadoes
Ignacio Lemmi,@IgnacioLemmi,2024-03-01T22:44:39.000Z,FALSE,TX wildfire now the largest in state history - Conspirators hitting Texas with lasers like they did in Hawaii?#NaturalsDisasters #News #Wildfires,0,3,5,219,"['#NaturalsDisasters', '#News', '#Wildfires']",https://twitter.com/IgnacioLemmi/status/1763696881090117637,1.7637E+18,Wildfire
Every Earthquake,@everyEarthquake,2024-03-04T05:14:06.000Z,TRUE,"USGS reports a M1.5 earthquake, 55 km SSW of Whites City, New Mexico on 3/4/24 @ 4:49:35 UTChttps://earthquake.usgs.gov/earthquakes/eventpage/tx2024elmg…#earthquake",0,1,0,256,['#earthquake'],https://twitter.com/everyEarthquake/status/1764519666112704768,1.76452E+18,Earthquake
Seismos: Worldwide Earthquake Monitoring,@SeismosApp,2024-03-04T06:15:05.000Z,FALSE,An #earthquake with 4.90 magnitude has occurred near South Sandwich Islands Region @ 06:57:19 UTC #africa,0,0,0,19,"['#earthquake', '#africa']",https://twitter.com/SeismosApp/status/1764535015545639073,1.76454E+18,Earthquake
Naiadcoin,@naiadcoin,2024-03-02T16:00:00.000Z,FALSE,Map of Current Droughts in Europe#drought #map #climatechange,0,0,0,31,"['#drought', '#map', '#climatechange']",https://twitter.com/naiadcoin/status/1763957437818958066,1.76396E+18,Drought
niks,@niks7365097491,2024-03-03T06:05:53.000Z,FALSE,Although looks more like lazer missiles.perhaps from so called sanki tana shah ..how easily they fool ppl. #WarDrill#OceanTreaty#WildFires,0,1,1,72,"['#WarDrill', '#OceanTreaty', '#WildFires']",https://twitter.com/niks7365097491/status/1764170309786386567,1.76417E+18,Wildfire
Logan Schlautman,@LoganSchlautyWx,2024-02-29T16:08:09.000Z,FALSE,"No moisture last week means no change in the drought monitor for this week. But good signs ahead with high chances for above average precipitation for Nebraska on both the 6-10 day, and 8-14 day outlooks. https://1011now.com/weather/ #Nebraska #Weather #drought #newx",0,0,0,33,"['#Nebraska', '#Weather', '#drought', '#newx']",https://twitter.com/LoganSchlautyWx/status/1763234714796573045,1.76323E+18,Drought
Ericson Report,@EricsonReport,2024-03-01T00:06:18.000Z,TRUE,"Wildfire terrorism by the globalists?

Until people wake up - the chaos will continue.

Blame yourself for NOT asking questions?#infowars #wildfires #amarillo",0,0,2,114,"['#infowars', '#wildfires', '#amarillo']",https://twitter.com/EricsonReport/status/1763355043355414587,1.76336E+18,Wildfire
EMSC,@LastQuake,2024-03-04T07:04:26.000Z,FALSE,#Earthquake 125 km S of #Karakol (#Kyrgyzstan) 19 min ago (local time 12:45:27). Colored dots represent local shaking & damage level reported by eyeswitnesses. Share your experience via:https://emsc-csem.org/lastquake/how_it_works/lastquake_app/…https://m.emsc.eu/?id=1629456,1,1,1,1500,"['#Earthquake', '#Karakol', '#Kyrgyzstan']",https://twitter.com/LastQuake/status/1764547435303502052,1.76455E+18,Earthquake
Psionic League - Sean Bond,@SeanBondPsionic,2024-03-03T07:05:33.000Z,TRUE,#texasfires #Texaswildfires #wildfires #wildfires #arson #spacelazers #spacelasors #foodsupply #FoodSecurity #foodsafety #FoodFreedom #FoodForThought #TexasWildfires #TexasRangers,0,0,0,62,"['#texasfires', '#Texaswildfires', '#wildfires', '#wildfires', '#arson', '#spacelazers', '#spacelasors', '#foodsupply', '#FoodSecurity', '#foodsafety', '#FoodFreedom', '#FoodForThought', '#TexasWildfires', '#TexasRangers']",https://twitter.com/SeanBondPsionic/status/1764185327659323701,1.76419E+18,Wildfire
"Abhishek Vasantha Naik, KAS",@shake_abhiv,2024-03-04T02:37:01.000Z,FALSE,"Carried out a drive to remove illegal pumpsets drawing water from Bhadra River channel in Channagiri Taluk along with Police,  BESCOM and Major irrigation department #drought #channagiri #davangere #waterscarcity ",0,0,1,54,"['#drought', '#channagiri', '#davangere', '#waterscarcity']",https://twitter.com/shake_abhiv/status/1764480134495768627,1.76448E+18,Drought
Steven Allison,@StevenDAllison,2024-03-01T17:13:48.000Z,FALSE,"New study on how #drought and #wildfire  combine to promote grass invasion in California shrubland.
Or, making the best of your research site going up in flames.  ",0,9,17,2100,"['#drought', '#wildfire']",https://twitter.com/StevenDAllison/status/1763613621232521283,1.76361E+18,Drought
Abiotic Stress Tolerance in Plants,@AbioticStress,2024-02-27T10:06:01.000Z,FALSE,Article by Gao et al.    #Drought resistance and resilience of #rhizosphere communities in #forest #soils from the #cellular to #ecosystem scale – insights from 13C pulse labelinghttps://nph.onlinelibrary.wiley.com/doi/10.1111/nph.19612…#PlantSci  ,0,2,7,779,"['#Drought', '#rhizosphere', '#forest', '#soils', '#cellular', '#ecosystem', '#PlantSci']",https://twitter.com/AbioticStress/status/1762418804385001698,1.76242E+18,Drought
Drought Center,@DroughtCenter,2024-02-29T13:55:45.000Z,FALSE,"Degradations occurred in much of the Midwest and parts of the South, plus Washington, Montana, Wyoming, the Dakotas, Tennessee and the Carolinas. 

See more change maps: https://droughtmonitor.unl.edu/Maps/ChangeMaps.aspx…#droughtmonitor #drought #drought2024 #climate #science #data #maps #UnitedStates",0,1,1,336,"['#droughtmonitor', '#drought', '#drought2024', '#climate', '#science', '#data', '#maps', '#UnitedStates']",https://twitter.com/DroughtCenter/status/1763201391672049711,1.7632E+18,Drought
مریم رها,@Maryam202018,2024-03-03T13:08:14.000Z,TRUE,"#Iran-Nearly 2,000 villages and several counties in the Sistan and Baluchestan province have been ravaged by destructive #floods, rendering access to over two-thirds of the villages and counties impossible due to extensive inundation. https://ncr-iran.org/en/news/latest-news-in-brief/iran-news-in-brief-march-3-2024/…",0,3,3,37,"['#Iran', '#floods']",https://twitter.com/Maryam202018/status/1764276598016987198,1.76428E+18,Floods
Amanullah,@Amanull48268418,2024-03-01T07:02:36.000Z,FALSE,"پاکستان آرمی کی ریسکیو ریلیف آپریشن ، گوادر۔

7 افراد پر مشتمل  ایک خاندان نگور آکڑہ علاقے میں پھنس گیا تھا۔
 مستقل بارش میں 3 گھنٹے کی کوشیش کے بعد خاندان کو کامیابی سے نکال لیا گیا، جس میں #Balochistan #floods #pakistanspride_balochculture #gwadar #GwadarCity #ispr #pakarmy",0,0,0,40,"['#Balochistan', '#floods', '#pakistanspride_balochculture', '#gwadar', '#GwadarCity', '#ispr', '#pakarmy']",https://twitter.com/Amanull48268418/status/1763459810065064064,1.76346E+18,Floods
